水泥品种,水泥强度,粉煤灰种类-依据地区,混凝土级配,水灰比,水泥用量（kg/m3）,粉煤灰掺量（%）,砂率,减水剂种类,减水剂掺量（%）,引气剂种类,引气剂掺量（%）,混凝土温度,R28（已整合）
3,52.5,17,3,0.45,171,43,29,10,0.6,2,0.6,16,30.6
3,52.5,18,3,0.5,124,67,30,10,0.6,1,2,10.5,30.6
3,42.5,17,2,0.45,215,54,33,4,0.6,1,4,11,30.6
3,42.5,17,4,0.45,156,39,25,4,0.6,1,2.5,5,30.6
3,42.5,15,4,0.48,128,55,27,10,0.6,2,0.8,6,30.6
3,42.5,18,2,0.45,215,54,33,4,0.6,1,3.8,7,30.6
3,42.5,15,3,0.45,174,44,28,10,0.6,1,1.2,10,30.6
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.5,8.5,30.6
3,42.5,17,4,0.48,125,54,26,4,0.6,1,2.5,8,30.6
1,42.5,15,2,0.43,241,80,43,5,0.8,1,0.8,7,30.6
3,42.5,15,2,0.45,203,51,34,5,0.8,1,1.4,11,30.6
1,42.5,18,3,0.45,167,42,29,5,0.8,1,2,6,30.6
1,42.5,15,2,0.41,263,66,32,5,0.8,1,1.3,10.7,30.6
3,42.5,15,2,0.45,207,89,43,5,0.8,1,0.9,11.5,30.6
3,42.5,15,3,0.48,188,47,28,10,0.6,1,1.6,7,30.6
2,42.5,15,2,0.45,140,60,35,10,0.6,1,1.4,7.5,30.6
3,42.5,15,2,0.43,283,31,35,5,0.4,1,1.5,7,30.6
3,42.5,15,2,0.45,225,75,43,5,0.8,1,0.8,9,30.6
3,42.5,15,2,0.45,225,75,43,5,0.8,1,0.8,7,30.6
3,42.5,17,3,0.5,154,52,30,10,0.6,1,1.4,14,30.6
3,52.5,13,3,0.5,166,42,30,10,0.6,2,0.75,17.6,30.7
3,52.5,7,3,0.45,183,46,30,10,0.7,2,0.7,6.5,30.7
3,52.5,7,3,0.45,152,65,30,10,0.7,2,0.75,6.5,30.7
3,52.5,18,3,0.45,174,44,28,10,0.6,2,1.25,12.3,30.7
3,52.5,3,1,0.45,245,61,41,10,0.7,2,0.7,13.5,30.7
3,52.5,3,2,0.45,184,79,36,10,0.7,2,0.75,16.5,30.7
3,52.5,17,2,0.45,244,61,42,3,0.6,2,0.6,13.5,30.7
3,52.5,17,3,0.45,171,43,29,10,0.6,2,0.6,9.9,30.7
3,52.5,17,3,0.45,176,44,30,10,0.7,2,0.5,9.5,30.7
3,52.5,17,3,0.45,174,44,28,10,0.6,2,0.5,7,30.7
3,52.5,16,2,0.45,222,56,34,10,0.6,2,0.7,7.5,30.7
3,52.5,3,1,0.45,267,67,43,10,0.8,2,1,4.6,30.7
3,42.5,15,3,0.45,174,44,28,10,0.6,2,0.7,8,30.7
3,42.5,17,4,0.45,156,39,25,4,0.6,1,2.5,6,30.7
3,42.5,7,2,0.48,197,49,35,4,0.7,1,2,14,30.7
3,42.5,7,2,0.45,215,54,33,4,0.6,1,2,12,30.7
3,42.5,15,3,0.48,150,64,30,10,0.6,1,1,13,30.7
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.1,10,30.7
3,42.5,15,2,0.48,183,98,43,5,0.8,1,0.8,18,30.7
3,42.5,17,4,0.48,125,54,26,4,0.6,1,3,9,30.7
3,42.5,18,3,0.48,140,60,30,4,0.6,1,2,7,30.7
3,42.5,15,2,0.45,236,59,33,10,0.6,1,1.3,12,30.7
3,42.5,18,2,0.45,203,25,35,5,0.8,1,1.3,12,30.7
1,42.5,15,2,0.45,240,60,35,10,0.6,1,1.8,7,30.7
3,42.5,15,2,0.45,240,60,43,5,0.8,1,0.8,7,30.7
3,42.5,15,3,0.4,190,48,28,5,0.8,1,2.8,11,30.7
3,42.5,15,2,0.45,225,75,43,5,0.8,1,0.8,7,30.7
3,42.5,17,2,0.45,245,61,43,5,0.8,1,0.8,24,30.7
3,42.5,17,2,0.45,240,60,43,5,0.8,3,0.6,11,30.7
3,52.5,7,3,0.5,129,69,31,10,0.7,2,0.8,12.5,30.8
3,52.5,11,2,0.5,155,83,37,10,0.7,2,0.8,11.8,30.8
3,52.5,16,2,0.45,210,52,34,10,0.6,2,0.6,10,30.8
3,52.5,18,3,0.45,174,44,28,10,0.6,2,1.15,19,30.8
3,52.5,3,3,0.45,152,65,30,10,0.7,2,0.75,16.3,30.8
3,52.5,7,3,0.45,183,46,30,10,0.7,2,0.7,9,30.8
3,52.5,17,2,0.45,228,76,42,3,0.6,2,0.6,7,30.8
3,52.5,17,3,0.45,171,43,29,10,0.6,2,0.6,7,30.8
3,52.5,17,3,0.45,171,43,29,10,0.6,2,0.6,10.3,30.8
3,52.5,3,2,0.45,217,54,35,10,0.7,2,0.5,6,30.8
3,42.5,15,2,0.48,174,74,35,10,0.6,2,0.6,12,30.8
3,42.5,15,2,0.45,222,56,33,10,0.6,2,0.5,17,30.8
3,42.5,18,3,0.48,140,60,30,4,0.6,1,3.8,8,30.8
3,42.5,15,3,0.45,174,44,28,10,0.6,1,1.1,11,30.8
3,42.5,17,4,0.45,156,39,25,4,0.6,1,2,5,30.8
3,42.5,17,4,0.48,125,54,26,4,0.6,1,3,7,30.8
3,42.5,18,3,0.48,140,60,30,4,0.6,1,2.5,5,30.8
3,42.5,18,2,0.45,228,57,33,4,0.6,1,3,5,30.8
3,42.5,15,2,0.45,222,56,33,10,0.6,1,1.4,15,30.8
3,42.5,15,2,0.45,245,61,43,5,0.8,1,0.8,11,30.8
3,42.5,18,3,0.48,140,60,30,4,0.6,1,2,10,30.8
3,42.5,18,4,0.45,156,39,25,10,0.6,1,1.7,13,30.8
3,42.5,18,3,0.48,150,64,30,10,0.6,1,1.5,12,30.8
1,42.5,15,2,0.45,240,20,35,10,0.6,1,2,7,30.8
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.9,14,30.8
3,42.5,17,2,0.37,309,77,40,5,0.8,1,1.2,10,30.8
1,42.5,15,3,0.45,180,60,32,5,0.8,1,1.8,8,30.8
1,42.5,15,3,0.45,181,45,18,10,0.6,1,1.5,7,30.8
3,42.5,15,2,0.45,245,61,43,5,0.8,1,0.8,7,30.8
3,42.5,15,2,0.45,240,60,35,10,0.6,1,1.4,6,30.8
3,42.5,17,2,0.45,264,47,34,10,0.6,1,1.8,14,30.8
3,42.5,17,2,0.37,309,77,40,5,0.8,1,1.2,10,30.8
3,52.5,18,4,0.45,160,40,25,10,0.5,2,0.8,5.2,30.9
3,52.5,3,3,0.45,159,68,30,10,0.6,2,0.55,7,30.9
3,52.5,16,3,0.45,183,46,29,10,0.6,2,0.6,14,30.9
3,52.5,17,3,0.45,171,43,29,10,0.6,2,0.6,10.7,30.9
3,52.5,17,2,0.5,187,47,35,10,0.6,2,0.8,9.3,30.9
3,52.5,17,2,0.45,228,76,41,3,0.6,2,0.6,13.4,30.9
3,52.5,17,2,0.5,187,47,36,10,0.6,2,0.5,9.7,30.9
3,52.5,17,4,0.5,139,35,26,10,0.6,2,0.5,7.8,30.9
3,52.5,17,2,0.45,225,75,41,3,0.6,2,0.6,8.2,30.9
3,52.5,3,1,0.45,247,62,40,10,0.7,2,0.5,7,30.9
3,52.5,17,3,0.5,130,70,33,4,0.6,1,3.5,13,30.9
3,52.5,15,2,0.48,179,77,35,10,0.6,1,1,11,30.9
3,52.5,15,2,0.5,159,85,35,10,0.6,1,1,11,30.9
3,42.5,18,3,0.45,174,44,28,4,0.6,1,3.8,7,30.9
3,42.5,15,3,0.45,174,44,28,10,0.6,2,0.65,9,30.9
3,42.5,15,3,0.48,179,77,35,10,0.6,1,1,11,30.9
3,42.5,15,1,0.41,265,66,37,10,0.6,1,0.8,13,30.9
3,42.5,15,2,0.48,174,74,35,10,0.6,1,1,8,30.9
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.2,5,30.9
1,42.5,15,2,0.43,241,80,43,5,0.8,1,1,5.5,30.9
3,42.5,17,3,0.48,140,60,30,4,0.6,1,3,6,30.9
3,42.5,15,2,0.45,222,56,33,10,0.6,1,1.4,11,30.9
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.3,10,30.9
3,42.5,18,3,0.48,176,95,40,5,0.8,1,0.5,16,30.9
3,42.5,15,2,0.45,231,58,34,10,0.6,1,1.4,7,30.9
1,42.5,15,2,0.45,222,74,35,10,0.6,1,1.8,7,30.9
1,42.5,15,3,0.45,180,60,32,5,0.8,1,1.5,11,30.9
1,42.5,15,2,0.45,240,60,43,10,0.6,1,1.8,16,30.9
3,42.5,15,2,0.45,240,60,43,5,0.8,1,0.6,9,30.9
3,42.5,15,2,0.45,240,60,35,10,0.6,1,1.4,5,30.9
3,42.5,15,3,0.4,190,48,28,5,0.8,1,1.4,14,30.9
3,42.5,17,3,0.5,154,52,30,10,0.6,1,1.4,15,30.9
3,42.5,17,3,0.5,154,52,30,10,0.6,1,1.4,13,30.9
3,52.5,13,3,0.5,176,20,33,10,0.6,2,0.65,10.4,31
3,52.5,18,4,0.45,160,40,25,10,0.5,2,0.8,14.1,31
3,52.5,18,2,0.45,247,62,36,10,0.6,2,6,13.7,31
3,52.5,17,2,0.45,210,52,34,10,0.7,2,0.6,9,31
3,52.5,16,3,0.45,171,43,29,10,0.6,2,0.6,10.2,31
3,52.5,16,2,0.5,195,49,35,10,0.6,2,0.8,10,31
3,52.5,18,3,0.5,134,58,29,10,0.6,2,1.35,9.8,31
3,52.5,18,2,0.45,244,61,42,3,0.6,2,0.6,12.3,31
3,52.5,18,3,0.5,124,67,30,10,0.6,1,1,11,31
3,42.5,15,3,0.45,174,44,28,10,0.6,2,0.7,7,31
3,42.5,15,3,0.45,180,45,27,10,0.6,2,0.5,6.5,31
3,42.5,15,3,0.45,174,44,28,10,0.6,2,0.55,8,31
3,42.5,18,2,0.48,174,74,35,4,0.6,1,3.8,6.5,31
3,42.5,18,3,0.48,158,40,30,4,0.6,1,3,14,31
3,42.5,7,3,0.45,181,45,28,4,0.6,1,1.3,11,31
3,42.5,15,2,0.45,215,54,33,10,0.6,1,1.1,8,31
3,42.5,15,3,0.48,146,63,30,10,0.6,1,1.2,18,31
3,42.5,17,2,0.48,174,74,35,4,0.6,1,2.5,12,31
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.6,14,31
3,42.5,15,3,0.48,150,64,30,10,0.6,1,1.3,7,31
3,42.5,18,3,0.48,158,40,30,4,0.7,1,2.5,6,31
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.5,13,31
3,42.5,15,2,0.45,181,45,28,10,0.6,1,1.5,8,31
3,42.5,15,2,0.45,210,90,43,5,0.8,1,1.1,15,31
1,42.5,15,2,0.41,263,66,32,5,0.8,1,1.3,5.9,31
3,42.5,15,2,0.45,225,75,43,5,0.8,1,0.8,7,31
3,42.5,15,2,0.45,225,75,43,5,0.8,1,0.8,7,31
3,42.5,17,3,0.47,167,56,29,10,0.6,1,0.8,5,31
3,42.5,15,3,0.45,175,58,29,10,0.6,1,1.4,13,31
3,42.5,17,2,0.45,222,56,33,10,0.6,1,1.4,14,31
3,42.5,17,2,0.45,210,90,43,5,0.8,1,0.6,14,31
3,52.5,11,3,0.45,185,46,29,2,0.6,2,0.65,5.2,31.1
3,52.5,2,3,0.5,157,39,31,2,0.6,2,0.6,12.1,31.1
3,52.5,18,3,0.45,171,43,29,10,0.6,2,0.6,9,31.1
3,52.5,18,3,0.45,149,64,28,10,0.6,2,1.3,13.2,31.1
3,52.5,17,2,0.45,244,61,42,3,0.6,2,0.6,12,31.1
3,52.5,3,2,0.45,217,54,35,10,0.7,2,0.5,7.6,31.1
3,52.5,17,4,0.5,113,61,27,4,0.6,1,3.5,11,31.1
3,42.5,18,3,0.5,124,67,30,4,0.6,1,3.5,14.5,31.1
3,42.5,15,3,0.45,174,44,28,10,0.6,2,0.7,6,31.1
3,42.5,15,3,0.45,174,44,28,10,0.6,2,0.7,11,31.1
3,42.5,18,4,0.48,145,36,27,4,0.7,1,3.4,5,31.1
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.3,13,31.1
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.5,12,31.1
3,42.5,18,2,0.45,215,54,33,4,0.6,1,2.2,10,31.1
1,42.5,18,3,0.45,167,42,29,5,0.8,1,1.7,7,31.1
3,42.5,15,3,0.48,176,95,40,5,0.8,1,1.2,5,31.1
3,42.5,15,2,0.45,230,77,43,5,0.8,1,1.9,7,31.1
3,42.5,15,2,0.45,245,61,43,5,0.8,1,0.8,7,31.1
3,42.5,15,2,0.45,222,56,33,10,0.6,1,1.4,8,31.1
3,42.5,15,2,0.45,209,69,33,5,0.8,1,1.4,9,31.1
3,42.5,17,2,0.45,225,75,43,5,0.8,1,0.8,9,31.1
3,52.5,12,4,0.45,135,30,24,10,0.6,2,0.8,12.5,31.2
3,52.5,11,3,0.5,166,42,31,2,0.6,2,0.65,10,31.2
3,52.5,7,2,0.45,249,62,43,3,0.7,2,0.25,12.3,31.2
3,52.5,3,3,0.45,149,64,27,10,0.6,2,0.6,10.2,31.2
3,52.5,17,3,0.45,167,56,29,10,0.7,2,0.6,16.2,31.2
3,52.5,17,3,0.45,152,65,30,10,0.7,2,0.75,13.5,31.2
3,52.5,11,3,0.45,149,64,28,2,0.6,2,0.6,11,31.2
3,52.5,2,3,0.5,176,44,34,2,0.6,2,0.8,6.6,31.2
3,52.5,16,4,0.45,135,58,25,10,0.6,2,0.7,10.5,31.2
3,52.5,16,3,0.45,156,67,30,10,0.6,2,0.7,14,31.2
3,52.5,7,1,0.45,245,61,41,10,0.7,2,0.7,10.3,31.2
3,52.5,11,3,0.5,157,39,29,2,0.6,2,1,15,31.2
3,52.5,11,3,0.5,157,39,29,2,0.6,2,1.2,17,31.2
3,52.5,17,3,0.45,165,71,30,10,0.5,2,0.95,10.2,31.2
3,52.5,7,2,0.45,222,56,35,10,0.7,2,0.5,7,31.2
3,52.5,17,3,0.5,125,67,31,10,0.6,1,2.5,10,31.2
3,42.5,18,3,0.48,147,63,33,2,0.6,1,2.3,18,31.2
3,42.5,15,2,0.48,178,76,34,10,0.6,1,1.4,4,31.2
3,42.5,18,3,0.48,140,60,30,4,0.6,1,2.5,6,31.2
3,42.5,15,3,0.45,174,44,28,10,0.6,2,0.7,8,31.2
3,42.5,15,3,0.48,150,64,30,10,0.6,1,1.1,14,31.2
3,42.5,15,3,0.48,150,64,30,10,0.6,1,1.1,15,31.2
3,42.5,7,2,0.45,215,54,33,4,0.6,1,2,11,31.2
3,42.5,18,3,0.48,140,60,30,4,0.6,1,2,6.5,31.2
3,42.5,17,3,0.48,147,63,33,4,0.6,1,2.5,7,31.2
3,42.5,15,3,0.45,174,44,28,10,0.6,1,1.9,16,31.2
3,42.5,15,2,0.45,222,56,33,10,0.6,1,1.9,12,31.2
3,42.5,15,2,0.45,207,89,43,5,0.8,1,2.3,6,31.2
3,42.5,15,3,0.48,150,64,30,10,0.6,1,1.8,16,31.2
1,42.5,15,3,0.4,180,60,32,5,0.8,1,1.5,15,31.2
1,42.5,15,3,0.45,181,45,28,10,0.6,1,1.4,8,31.2
3,42.5,15,2,0.45,240,60,43,5,0.8,1,0.8,7,31.2
3,42.5,15,2,0.45,225,75,43,5,0.8,1,0.8,9,31.2
3,52.5,11,3,0.45,185,20,29,10,0.6,2,0.65,10.7,31.3
3,52.5,11,3,0.45,166,42,31,2,0.6,2,0.65,5.8,31.3
3,52.5,16,3,0.45,178,44,29,10,0.6,2,0.9,16,31.3
3,52.5,16,2,0.45,208,52,35,10,0.6,2,0.6,11,31.3
3,52.5,11,3,0.5,157,39,28,2,0.6,2,1.2,9,31.3
3,52.5,17,2,0.45,225,75,41,3,0.6,2,0.6,7,31.3
3,52.5,17,3,0.45,171,43,29,10,0.6,2,0.6,10,31.3
3,52.5,18,3,0.5,124,67,30,10,0.6,1,2,15,31.3
3,52.5,15,3,0.45,174,44,28,10,0.6,1,1.3,9,31.3
3,52.5,15,3,0.48,141,61,28,10,0.6,1,1.4,13,31.3
3,42.5,15,3,0.48,140,60,30,10,0.6,2,0.7,10,31.3
3,42.5,15,3,0.45,174,44,28,10,0.6,2,0.7,11,31.3
3,42.5,15,2,0.45,217,54,33,10,0.6,2,0.7,10,31.3
3,42.5,18,3,0.48,158,40,30,4,0.7,1,2,10,31.3
3,42.5,15,4,0.48,128,55,27,10,0.6,1,1.4,10,31.3
3,42.5,17,4,0.48,125,54,26,4,0.6,1,2.5,14,31.3
3,42.5,18,2,0.48,174,74,35,4,0.6,1,2,8,31.3
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.5,15,31.3
3,42.5,15,2,0.45,245,61,43,5,0.8,1,0.8,11,31.3
3,42.5,15,2,0.48,179,77,35,10,0.6,1,1.4,8,31.3
3,42.5,18,2,0.45,228,57,33,4,0.6,1,1.5,7,31.3
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.5,13,31.3
3,42.5,17,3,0.45,174,44,28,4,0.6,1,1.5,12,31.3
3,42.5,15,2,0.45,215,54,33,10,0.6,1,1.4,11,31.3
1,42.5,18,3,0.45,167,42,29,5,0.8,1,2.2,5,31.3
1,42.5,15,2,0.45,245,61,43,5,0.8,1,1,16,31.3
3,42.5,15,2,0.45,240,60,43,5,0.8,1,0.8,7,31.3
3,42.5,15,3,0.5,129,69,30,10,0.6,1,1.7,9,31.3
3,42.5,15,2,0.45,215,92,44,5,0.8,1,0.8,18,31.3
3,42.5,15,2,0.45,240,60,43,5,0.8,1,0.8,8,31.3
3,42.5,15,2,0.45,225,75,43,5,0.8,1,0.8,7,31.3
3,42.5,17,2,0.45,240,60,35,10,0.6,1,1.6,6,31.3
3,42.5,17,3,0.5,154,52,30,10,0.6,1,1.4,16,31.3
3,52.5,16,3,0.45,174,44,28,10,0.6,2,0.75,12.4,31.4
3,52.5,2,3,0.45,149,64,28,2,0.6,2,0.7,11.2,31.4
3,52.5,18,3,0.45,174,44,28,10,0.6,2,0.8,7.8,31.4
3,52.5,11,3,0.45,149,64,28,10,0.6,2,1.3,13.7,31.4
3,52.5,17,3,0.45,149,64,28,10,0.6,2,0.6,8,31.4
3,52.5,17,3,0.5,157,39,29,10,0.6,2,0.5,7,31.4
3,52.5,17,3,0.45,171,43,29,10,0.6,2,0.6,13,31.4
3,52.5,17,2,0.4,256,64,33,10,0.7,2,0.65,11,31.4
3,52.5,3,2,0.45,217,54,35,10,0.7,2,0.5,13,31.4
3,52.5,15,3,0.5,124,67,30,10,0.6,1,1.5,8,31.4
3,52.5,15,3,0.45,174,44,27,8,0.6,2,0.7,11,31.4
3,42.5,17,2,0.45,222,56,33,4,0.6,1,2.5,4,31.4
3,42.5,17,4,0.45,156,39,25,4,0.6,1,3,8,31.4
3,42.5,17,4,0.45,156,39,25,4,0.6,1,3,8,31.4
3,42.5,15,2,0.45,215,54,33,10,0.6,1,1,10,31.4
3,42.5,18,3,0.48,140,60,30,4,0.6,1,2.5,8,31.4
3,42.5,17,2,0.48,210,53,35,4,0.7,1,2,11,31.4
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.5,6,31.4
3,42.5,15,2,0.45,245,61,43,5,0.8,1,0.9,6.5,31.4
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.4,6,31.4
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.5,14,31.4
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.4,15,31.4
3,42.5,18,3,0.45,181,45,28,10,0.6,1,1.4,11,31.4
3,42.5,18,3,0.48,150,64,30,10,0.6,1,1.6,25,31.4
3,42.5,15,2,0.45,240,60,43,5,0.8,1,0.8,8,31.4
3,42.5,15,2,0.45,245,61,43,5,0.8,1,0.8,7,31.4
3,42.5,15,2,0.41,265,66,42,5,0.8,1,0.8,15,31.4
3,42.5,15,2,0.45,225,75,43,5,0.8,1,1,9,31.4
3,42.5,15,2,0.45,225,75,43,5,0.8,1,0.8,7,31.4
3,42.5,15,2,0.5,173,93,38,10,0.6,1,1,12,31.4
3,52.5,17,3,0.45,167,56,29,10,0.7,2,0.6,9.3,31.5
3,52.5,2,3,0.45,174,44,28,2,0.6,2,0.5,12.5,31.5
3,52.5,18,3,0.45,174,44,28,10,0.6,2,0.85,6.5,31.5
3,52.5,3,2,0.45,219,55,36,10,0.7,2,0.7,13.7,31.5
3,52.5,17,4,0.5,111,60,25,10,0.6,2,0.65,10,31.5
3,52.5,3,3,0.45,181,45,30,10,0.7,2,0.5,10.2,31.5
3,52.5,3,1,0.45,267,67,43,3,0.8,2,1,2.9,31.5
3,52.5,15,3,0.45,190,48,30,10,0.6,2,0.6,5,31.5
3,52.5,17,4,0.5,113,61,27,4,0.6,1,3.5,12,31.5
3,52.5,15,3,0.5,124,67,30,10,0.6,1,3.5,6.5,31.5
3,42.5,15,4,0.55,92,61,27,10,0.6,1,1.7,11,31.5
3,42.5,18,3,0.48,158,40,30,4,0.7,1,3.4,6,31.5
3,42.5,18,3,0.48,158,40,30,4,0.7,1,3.4,5,31.5
3,42.5,15,2,0.48,179,77,35,10,0.6,1,1,15.5,31.5
3,42.5,15,3,0.45,174,44,28,10,0.6,1,1.4,5.5,31.5
3,42.5,18,3,0.48,158,40,30,4,0.7,1,2.5,7,31.5
3,42.5,18,3,0.45,181,45,28,10,0.6,1,1.4,6,31.5
3,42.5,15,2,0.45,222,56,33,10,0.6,1,2.2,12,31.5
1,42.5,15,2,0.45,222,56,33,10,0.6,1,1.9,8,31.5
1,42.5,15,2,0.45,240,60,35,10,0.6,1,1.8,16,31.5
1,42.5,15,2,0.45,240,60,43,5,0.8,1,1.2,7,31.5
3,42.5,15,2,0.48,183,98,43,5,0.8,1,1.4,12,31.5
1,42.5,15,2,0.45,240,60,35,10,0.6,1,1.8,16,31.5
3,42.5,15,3,0.4,190,48,28,5,0.8,1,2.4,9,31.5
3,42.5,15,2,0.43,283,31,35,5,0.4,1,1.5,7,31.5
3,42.5,17,2,0.45,225,75,43,5,0.8,1,0.8,19,31.5
3,42.5,17,3,0.45,181,45,28,10,0.6,1,1.4,7,31.5
3,42.5,17,3,0.45,175,58,28,10,0.6,1,0.9,7,31.5
3,42.5,17,2,0.45,225,75,43,5,0.8,1,1,13,31.5
3,52.5,11,3,0.5,166,42,31,10,0.6,2,0.65,13.8,31.6
3,52.5,16,3,0.45,171,43,29,10,0.6,2,0.6,8.6,31.6
3,52.5,18,3,0.5,134,58,29,10,0.6,2,1.35,11.6,31.6
3,52.5,18,3,0.45,174,44,28,2,0.6,2,1.65,15.2,31.6
3,52.5,15,2,0.45,222,56,35,10,0.7,2,0.5,5,31.6
3,52.5,17,4,0.45,134,57,25,4,0.5,1,3.5,14,31.6
3,52.5,17,3,0.5,124,67,30,4,0.6,1,3.5,13,31.6
3,42.5,15,4,0.5,113,61,27,10,0.6,1,3.5,9,31.6
3,42.5,15,4,0.45,156,39,25,10,0.6,2,0.9,10,31.6
3,42.5,15,2,0.48,179,77,35,10,0.6,1,0.9,15,31.6
3,42.5,15,3,0.45,174,44,28,10,0.6,1,1.1,10,31.6
3,42.5,7,3,0.48,158,40,30,4,0.7,1,2,11,31.6
3,42.5,17,2,0.45,222,56,33,4,0.6,1,2,10,31.6
3,42.5,18,2,0.45,231,58,33,4,0.6,1,1,18,31.6
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.6,13,31.6
3,42.5,17,3,0.45,181,45,28,4,0.6,1,3,12,31.6
3,42.5,17,3,0.48,140,60,30,4,0.6,1,2.5,11,31.6
3,42.5,17,4,0.48,125,54,26,4,0.6,1,2,19,31.6
3,42.5,18,3,0.48,146,63,30,10,0.6,1,1.5,13,31.6
1,42.5,18,2,0.41,244,61,35,5,0.8,1,1.3,8.5,31.6
3,42.5,18,3,0.45,181,45,28,5,0.6,1,1.3,7,31.6
3,42.5,15,2,0.45,245,61,43,5,0.8,1,0.8,8,31.6
3,42.5,15,3,0.48,146,63,30,10,0.6,1,2,14,31.6
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.4,12,31.6
3,42.5,15,2,0.45,246,61,34,10,0.6,1,1.4,14,31.6
3,42.5,15,2,0.45,225,75,43,5,0.8,1,0.8,15,31.6
3,42.5,17,1,0.45,230,77,43,5,0.8,1,0.4,14,31.6
3,42.5,17,2,0.45,240,60,43,5,0.8,3,0.6,12,31.6
3,42.5,17,2,0.41,261,65,34,5,0.6,3,1,25,31.6
3,52.5,16,2,0.45,244,61,42,3,0.6,2,0.6,10.4,31.7
3,52.5,18,2,0.45,208,52,36,7,0.6,2,0.5,16,31.7
3,52.5,3,3,0.45,189,47,31,10,0.5,2,0.7,8.6,31.7
3,52.5,3,1,0.45,247,62,40,10,0.7,2,0.5,12,31.7
3,42.5,15,3,0.45,174,44,28,10,0.6,1,1.8,7,31.7
3,42.5,15,3,0.45,174,44,28,10,0.6,1,1.5,7,31.7
3,42.5,15,4,0.48,128,55,27,10,0.6,1,3.5,7,31.7
3,42.5,15,3,0.45,174,44,28,10,0.6,2,0.7,5,31.7
3,42.5,7,3,0.48,158,40,30,4,0.7,1,2.5,10,31.7
3,42.5,15,3,0.48,140,60,30,10,0.6,2,0.6,5,31.7
3,42.5,15,2,0.45,215,54,33,10,0.6,1,1,11,31.7
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.4,10,31.7
3,42.5,15,3,0.45,188,47,28,10,0.6,1,1.2,15,31.7
3,42.5,15,2,0.45,236,59,33,10,0.6,1,1.1,16,31.7
3,42.5,17,4,0.48,125,54,26,4,0.6,1,2,16,31.7
3,42.5,15,2,0.45,215,54,33,10,0.6,1,1.4,10.5,31.7
3,42.5,17,2,0.48,174,74,35,4,0.6,1,3,7,31.7
3,42.5,17,3,0.45,183,46,31,4,0.6,1,3,6,31.7
3,42.5,17,4,0.45,156,39,25,4,0.6,1,3,7,31.7
3,42.5,17,3,0.45,181,45,28,4,0.6,1,2.5,11,31.7
3,42.5,18,2,0.45,215,54,33,4,0.6,1,3,9,31.7
3,42.5,18,2,0.45,215,54,33,4,0.6,1,2.5,9,31.7
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.5,9,31.7
1,42.5,18,3,0.48,176,95,40,5,0.8,1,0.5,13,31.7
3,42.5,17,2,0.45,236,59,33,10,0.6,1,1.4,12,31.7
1,42.5,18,3,0.45,174,44,29,5,0.8,1,2.3,5,31.7
1,42.5,18,3,0.45,181,45,28,10,0.6,1,1.5,8,31.7
1,42.5,15,2,0.45,222,56,33,10,0.6,1,2.1,7,31.7
1,42.5,15,3,0.45,188,47,28,10,0.6,1,2,5,31.7
3,42.5,15,2,0.48,230,58,43,5,0.8,1,1.5,8,31.7
3,42.5,15,2,0.45,240,60,43,5,0.8,1,1.8,9,31.7
3,42.5,15,2,0.45,225,75,43,5,0.8,1,0.8,8,31.7
3,42.5,15,2,0.45,225,75,43,5,0.8,1,0.8,7,31.7
3,42.5,15,2,0.45,230,77,43,5,0.8,1,0.8,7,31.7
3,42.5,15,2,0.45,230,77,43,5,0.8,1,0.8,7,31.7
3,42.5,17,2,0.45,240,60,35,10,0.6,1,1.4,19,31.7
3,52.5,11,3,0.5,157,39,29,2,0.6,2,1.2,8,31.8
3,52.5,3,2,0.45,222,56,35,10,0.7,2,0.5,7.7,31.8
3,52.5,11,3,0.5,129,69,31,10,0.7,2,0.8,10,31.8
3,52.5,7,2,0.45,222,56,35,10,0.7,2,0.5,14,31.8
3,52.5,7,2,0.45,219,55,36,10,0.7,2,0.7,4.9,31.8
3,52.5,3,2,0.45,217,54,35,10,0.7,2,0.5,7.6,31.8
3,52.5,15,3,0.45,174,44,27,3,0.6,2,0.5,15,31.8
3,52.5,18,2,0.5,153,83,35,10,0.6,1,1.5,12,31.8
3,52.5,15,3,0.48,141,61,28,10,0.6,1,1.4,10,31.8
